ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7894777	5.63e-01	3.83e-01	0.8787502	-6.456617	0.15190042		
8141206	5.63e-01	3.83e-01	0.8786049	-6.456743	0.13806681	BAIAP2L1	BAI1 associated protein 2 like 1
8002104	5.63e-01	3.83e-01	0.8785587	-6.456783	0.1376299	CENPT	centromere protein T
7947423	5.63e-01	3.83e-01	0.8785515	-6.45679	0.19444361		
8144514	5.63e-01	3.83e-01	0.8784819	-6.45685	0.08604967		
8088664	5.63e-01	3.83e-01	0.8784007	-6.456921	0.39719365	SUCLG2	succinate-CoA ligase GDP-forming beta subunit
8131869	5.63e-01	3.83e-01	0.8783984	-6.456923	0.07735034	RPS2P32	ribosomal protein S2 pseudogene 32
8097690	5.63e-01	3.83e-01	-0.8783549	-6.456961	-0.06390952		
7905742	5.63e-01	3.83e-01	0.8782465	-6.457056	0.07056505		
8033462	5.63e-01	3.83e-01	0.8779315	-6.45733	0.10049481	CTXN1	cortexin 1
8093258	5.63e-01	3.83e-01	-0.8779043	-6.457354	-0.21029789	IQCG	IQ motif containing G
7927280	5.64e-01	3.83e-01	0.8778204	-6.457427	0.09746012	CH17-360D5.1///NPY4R	neuropeptide Y receptor type 4-like///neuropeptide Y receptor Y4
7959123	5.64e-01	3.83e-01	-0.8775331	-6.457677	-0.0768803	PRKAB1	protein kinase AMP-activated non-catalytic subunit beta 1
7946117	5.64e-01	3.83e-01	0.8774712	-6.457731	0.10596457	OR56A4	olfactory receptor family 56 subfamily A member 4
7928748	5.64e-01	3.83e-01	0.8773407	-6.457844	0.05518884		
7896469	5.64e-01	3.83e-01	0.8772959	-6.457883	0.09716405		
8160546	5.64e-01	3.83e-01	0.8772778	-6.457899	0.0738022	LINGO2	leucine rich repeat and Ig domain containing 2
7895240	5.64e-01	3.83e-01	-0.8772249	-6.457945	-0.13738674		
8130403	5.64e-01	3.84e-01	-0.8771525	-6.458008	-0.16550884		
8062545	5.64e-01	3.84e-01	-0.8771319	-6.458026	-0.20120606	ACTR5	ARP5 actin-related protein 5 homolog
7915333	5.64e-01	3.84e-01	0.876801	-6.458314	0.09634629	RIMS3	regulating synaptic membrane exocytosis 3
7980142	5.64e-01	3.84e-01	0.8767698	-6.458341	0.08837134	SYNDIG1L	synapse differentiation inducing 1 like
8152938	5.64e-01	3.84e-01	0.8765559	-6.458527	0.10352573	HHLA1	HERV-H LTR-associating 1
7896672	5.64e-01	3.84e-01	0.8765392	-6.458542	0.1928139		
8107530	5.64e-01	3.84e-01	-0.876526	-6.458553	-0.09315832		
8132302	5.64e-01	3.84e-01	0.8764548	-6.458615	0.12880501	PP13004	uncharacterized LOC402481
7951224	5.64e-01	3.84e-01	0.876301	-6.458749	0.09348115	MMP20	matrix metallopeptidase 20
7893126	5.64e-01	3.84e-01	-0.8762984	-6.458751	-0.17136631		
7968004	5.64e-01	3.84e-01	0.8762398	-6.458802	0.07999037	SGCG	sarcoglycan gamma
8102950	5.64e-01	3.84e-01	-0.8762024	-6.458834	-0.62816571	INPP4B	inositol polyphosphate-4-phosphatase type II B
8094638	5.64e-01	3.84e-01	0.8761939	-6.458842	0.17141304	WDR19	WD repeat domain 19
7944525	5.64e-01	3.84e-01	0.8761567	-6.458874	0.18076555		
8002778	5.64e-01	3.84e-01	0.876079	-6.458942	0.21475339	MLKL	mixed lineage kinase domain like
8047536	5.64e-01	3.84e-01	0.8759243	-6.459076	0.08597868		
8099633	5.64e-01	3.84e-01	0.8759041	-6.459094	0.13997397	PPARGC1A	PPARG coactivator 1 alpha
7939368	5.64e-01	3.84e-01	-0.8758105	-6.459175	-0.2119601	TRIM44	tripartite motif containing 44
8008802	5.64e-01	3.84e-01	-0.8758048	-6.45918	-0.14724996	GDPD1	glycerophosphodiester phosphodiesterase domain containing 1
8046804	5.64e-01	3.84e-01	-0.8757376	-6.459238	-0.21161428	NUP35	nucleoporin 35
8049097	5.65e-01	3.84e-01	-0.8756491	-6.459315	-0.16662195	DIS3L2	DIS3 like 3'-5' exoribonuclease 2
8088322	5.65e-01	3.84e-01	0.8756236	-6.459337	0.0850254	DNAH12	dynein axonemal heavy chain 12
7938685	5.65e-01	3.84e-01	-0.8755046	-6.459441	-0.10873879		
8059275	5.65e-01	3.84e-01	-0.8754099	-6.459523	-0.16824133		
7991214	5.65e-01	3.84e-01	0.875364	-6.459563	0.20347768	DET1	de-etiolated homolog 1 (Arabidopsis)
7967418	5.65e-01	3.85e-01	-0.8751852	-6.459718	-0.07070703		
8056343	5.65e-01	3.85e-01	-0.8751362	-6.459761	-0.50836133	COBLL1	cordon-bleu WH2 repeat protein like 1
7895204	5.65e-01	3.85e-01	0.8750566	-6.45983	0.18870016		
8000131	5.65e-01	3.85e-01	0.8750259	-6.459856	0.19252132	PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPB9///NPIPA5///NPIPB5///NPIPB6///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///NPIPB3///NPIPA1///NPIPB5///NPIPB4///NPIPB3	PKD1P6-NPIPP1 readthrough///nuclear pore complex interacting protein family member A8///nuclear pore complex interacting protein family member A7///nuclear pore complex interacting protein family member B9///nuclear pore complex interacting protein family member A5///nuclear pore complex interacting protein family member B5///nuclear pore complex interacting protein family member B6///nuclear pore complex interacting protein family member A2///nuclear pore complex interacting protein family member A3///nuclear pore complex interacting protein family member B4///polycystin 1, transient receptor potential channel interacting pseudogene 1///pyridoxal dependent decarboxylase domain containing 2, pseudogene///nuclear pore complex interacting protein family member B3///nuclear pore complex interacting protein family member A1///nuclear pore complex interacting protein family member B5///nuclear pore complex interacting protein family member B4///nuclear pore complex interacting protein family member B3
7952103	5.65e-01	3.85e-01	0.8749507	-6.459922	0.12167772	DDX6	DEAD-box helicase 6
7996593	5.65e-01	3.85e-01	-0.8749409	-6.45993	-0.11662281	CTCF	CCCTC-binding factor
8086141	5.65e-01	3.85e-01	-0.8747182	-6.460123	-0.11239669	EPM2AIP1	EPM2A interacting protein 1
8154034	5.65e-01	3.85e-01	0.8744448	-6.460361	0.08871972	DMRT1	doublesex and mab-3 related transcription factor 1
7963878	5.65e-01	3.85e-01	0.8743475	-6.460445	0.05703323	OR6C70	olfactory receptor family 6 subfamily C member 70
7893455	5.65e-01	3.85e-01	-0.8742294	-6.460547	-0.32310607		
7893864	5.65e-01	3.85e-01	-0.8739529	-6.460787	-0.20784873		
8006502	5.65e-01	3.85e-01	0.8739356	-6.460802	0.09469507		
8065372	5.66e-01	3.85e-01	0.8738137	-6.460908	0.12622594	NAPB	NSF attachment protein beta
8124162	5.66e-01	3.85e-01	0.8737996	-6.46092	0.08576374		
8163716	5.66e-01	3.85e-01	-0.8737792	-6.460938	-0.07277711	BRINP1	BMP/retinoic acid inducible neural specific 1
8111210	5.66e-01	3.85e-01	0.8737532	-6.46096	0.29296082		
8057418	5.66e-01	3.85e-01	-0.8735968	-6.461096	-0.11703348	ZNF385B	zinc finger protein 385B
7896016	5.66e-01	3.85e-01	0.8735632	-6.461125	0.15382338		
8036324	5.66e-01	3.86e-01	-0.8733093	-6.461345	-0.32213464	ZNF260	zinc finger protein 260
7967109	5.66e-01	3.86e-01	0.8731073	-6.46152	0.14388191	C12orf43	chromosome 12 open reading frame 43
7892690	5.66e-01	3.86e-01	0.8729445	-6.461661	0.25472578		
8086368	5.66e-01	3.86e-01	0.8727854	-6.461799	0.10271083		
8013177	5.66e-01	3.86e-01	0.8727337	-6.461844	0.08179371		
8083814	5.66e-01	3.86e-01	0.8727088	-6.461865	0.08596638	SAMD7	sterile alpha motif domain containing 7
8123765	5.66e-01	3.86e-01	-0.8726291	-6.461934	-0.06815233		
8028219	5.66e-01	3.86e-01	0.8724385	-6.462099	0.23793317	ZNF420	zinc finger protein 420
8003810	5.66e-01	3.86e-01	0.8723353	-6.462188	0.10871005		
7912555	5.66e-01	3.86e-01	0.8723166	-6.462205	0.08445531	LOC101930169///PRAMEF15///PRAMEF6///PRAMEF11///PRAMEF4///PRAMEF9///PRAMEF5	putative PRAME family member 26///PRAME family member 15///PRAME family member 6///PRAME family member 11///PRAME family member 4///PRAME family member 9///PRAME family member 5
7933186	5.66e-01	3.86e-01	0.8722873	-6.46223	0.23303822	ZNF32	zinc finger protein 32
7896319	5.66e-01	3.86e-01	-0.872185	-6.462319	-0.2674593		
7906786	5.66e-01	3.86e-01	0.87214	-6.462358	0.54797448	FCRLA	Fc receptor like A
8170794	5.66e-01	3.86e-01	0.8721239	-6.462371	0.13504151	AVPR2	arginine vasopressin receptor 2
7982014	5.66e-01	3.86e-01	-0.8719925	-6.462485	-0.0465497	SNORD115-4	small nucleolar RNA, C/D box 115-4
8156844	5.67e-01	3.86e-01	-0.871779	-6.46267	-0.05264143		
8101778	5.67e-01	3.86e-01	0.8717105	-6.462729	0.10185616		
8092065	5.67e-01	3.86e-01	0.8716437	-6.462787	0.14897762		
7992302	5.67e-01	3.87e-01	-0.8715183	-6.462895	-0.07907358	CRAMP1	cramped chromatin regulator homolog 1
8063349	5.67e-01	3.87e-01	-0.8714562	-6.462949	-0.08119106		
8093451	5.67e-01	3.87e-01	-0.8714476	-6.462956	-0.15189947		
8107594	5.67e-01	3.87e-01	-0.8714103	-6.462989	-0.13589444	SNCAIP	synuclein alpha interacting protein
8044111	5.67e-01	3.87e-01	-0.8713302	-6.463058	-0.19275024	MRPS9	mitochondrial ribosomal protein S9
8137537	5.67e-01	3.87e-01	0.8712749	-6.463106	0.09959037	EN2	engrailed homeobox 2
8030677	5.67e-01	3.87e-01	0.8712624	-6.463116	0.10663701	MYBPC2	myosin binding protein C, fast type
7914200	5.67e-01	3.87e-01	0.8712582	-6.46312	0.05672633		
8022666	5.67e-01	3.87e-01	0.8711379	-6.463224	0.06692525	CHST9	carbohydrate sulfotransferase 9
8127629	5.67e-01	3.87e-01	-0.8710447	-6.463305	-0.09776381	COX7A2	cytochrome c oxidase subunit 7A2
7905519	5.67e-01	3.87e-01	0.8709294	-6.463404	0.14748837	LCE1E	late cornified envelope 1E
8048381	5.67e-01	3.87e-01	-0.8708943	-6.463435	-0.10849633	STK36	serine/threonine kinase 36
8004408	5.67e-01	3.87e-01	0.8708474	-6.463475	0.09578203	FGF11	fibroblast growth factor 11
7920220	5.67e-01	3.87e-01	-0.8707164	-6.463588	-0.08134528	PGLYRP3	peptidoglycan recognition protein 3
8136963	5.67e-01	3.87e-01	0.8706366	-6.463657	0.12738438	OR2F1	olfactory receptor family 2 subfamily F member 1 (gene/pseudogene)
8114352	5.67e-01	3.87e-01	0.8705932	-6.463695	0.05061111		
8070601	5.67e-01	3.87e-01	0.8701656	-6.464064	0.13782808		
8169624	5.67e-01	3.87e-01	-0.8701149	-6.464108	-0.22149799	SLC25A43	solute carrier family 25 member 43
7983679	5.68e-01	3.87e-01	-0.8699086	-6.464286	-0.14241845	AP4E1	adaptor related protein complex 4 epsilon 1 subunit
7933071	5.68e-01	3.88e-01	0.8694616	-6.464672	0.28103208		
8058664	5.68e-01	3.88e-01	0.8693173	-6.464796	0.18958905		
8125887	5.68e-01	3.88e-01	0.8691217	-6.464965	0.11899391	TEAD3	TEA domain transcription factor 3
8133225	5.68e-01	3.88e-01	0.8690985	-6.464985	0.0662127		
8120943	5.68e-01	3.88e-01	0.8690636	-6.465015	0.24975168	CYB5R4	cytochrome b5 reductase 4
8024511	5.68e-01	3.88e-01	0.8689226	-6.465136	0.16350685	ZNF554	zinc finger protein 554
8053278	5.68e-01	3.88e-01	0.8689107	-6.465147	0.08774949	EVA1A	eva-1 homolog A, regulator of programmed cell death
8039605	5.68e-01	3.88e-01	0.8688581	-6.465192	0.0924318	ZNF835	zinc finger protein 835
8037640	5.68e-01	3.88e-01	0.868651	-6.465371	0.14896944	MIR330	microRNA 330
7894137	5.68e-01	3.88e-01	0.8685822	-6.46543	0.13388616		
7895880	5.68e-01	3.88e-01	-0.8684814	-6.465517	-0.16561252		
8048081	5.68e-01	3.88e-01	0.8683696	-6.465613	0.19151179	SPAG16	sperm associated antigen 16
8156599	5.69e-01	3.88e-01	0.8682162	-6.465745	0.14009741		
8151707	5.69e-01	3.88e-01	0.8681516	-6.465801	0.05761729		
7960331	5.69e-01	3.88e-01	0.8681497	-6.465803	0.10048765	NRIP2	nuclear receptor interacting protein 2
7894438	5.69e-01	3.88e-01	0.8681313	-6.465818	0.15102256		
8115342	5.69e-01	3.88e-01	0.8680366	-6.4659	0.0653515		
8112306	5.69e-01	3.88e-01	0.8679844	-6.465945	0.06904467	LOC57399	uncharacterized gastric protein ZA52P
8003444	5.69e-01	3.89e-01	-0.8678642	-6.466048	-0.15857737	SLC22A31	solute carrier family 22 member 31
8033118	5.69e-01	3.89e-01	0.8678247	-6.466082	0.13864615	MLLT1	MLLT1, super elongation complex subunit
8130867	5.69e-01	3.89e-01	0.8677775	-6.466123	0.09148329	THBS2	thrombospondin 2
8128075	5.69e-01	3.89e-01	0.86755	-6.466319	0.15818629		
8036923	5.69e-01	3.89e-01	-0.8670984	-6.466708	-0.08855711	NUMBL	NUMB like, endocytic adaptor protein
7912617	5.69e-01	3.89e-01	-0.8670984	-6.466708	-0.1006354	PRAMEF18	PRAME family member 18
8002266	5.69e-01	3.89e-01	0.8667725	-6.466988	0.11230544	CHTF8	chromosome transmission fidelity factor 8
8151215	5.69e-01	3.89e-01	0.8667594	-6.466999	0.06867007		
8147101	5.70e-01	3.89e-01	0.8664825	-6.467237	0.45018475	E2F5	E2F transcription factor 5
8068161	5.70e-01	3.89e-01	0.8664242	-6.467288	0.11131193	KRTAP20-2	keratin associated protein 20-2
8021363	5.70e-01	3.89e-01	0.8663226	-6.467375	0.13878589		
8180093	5.70e-01	3.89e-01	0.8663098	-6.467386	0.32127424	HLA-DOA	major histocompatibility complex, class II, DO alpha
7894255	5.70e-01	3.90e-01	-0.8660058	-6.467647	-0.14230047		
8077323	5.70e-01	3.90e-01	0.8658624	-6.46777	0.05690587	CNTN4	contactin 4
8094946	5.70e-01	3.90e-01	-0.865848	-6.467783	-0.06242469		
7952882	5.70e-01	3.90e-01	-0.8655886	-6.468006	-0.11334003	LOC100130507	uncharacterized LOC100130507
7944716	5.70e-01	3.90e-01	0.8655661	-6.468025	0.13122546		
7924340	5.70e-01	3.90e-01	0.865559	-6.468031	0.09632275		
8133095	5.70e-01	3.90e-01	0.8655303	-6.468056	0.10095648	INTS4P2///INTS4P1///INTS4	integrator complex subunit 4 pseudogene 2///integrator complex subunit 4 pseudogene 1///integrator complex subunit 4
7943859	5.70e-01	3.90e-01	-0.8653875	-6.468178	-0.11055679	TEX12	testis expressed 12
7928401	5.70e-01	3.90e-01	-0.8652643	-6.468284	-0.14671954	CHCHD1	coiled-coil-helix-coiled-coil-helix domain containing 1
7958565	5.70e-01	3.90e-01	0.8651701	-6.468365	0.10125404	MVK	mevalonate kinase
8038653	5.70e-01	3.90e-01	0.8651391	-6.468392	0.09582782	KLKP1	kallikrein pseudogene 1
8083463	5.70e-01	3.90e-01	0.8650521	-6.468466	0.12459557	C3orf79	chromosome 3 open reading frame 79
8177700	5.70e-01	3.90e-01	-0.8649626	-6.468543	-0.05513839	OR12D2	olfactory receptor family 12 subfamily D member 2 (gene/pseudogene)
7905631	5.71e-01	3.90e-01	0.864697	-6.468771	0.0864206	INTS3	integrator complex subunit 3
7953665	5.71e-01	3.90e-01	0.8646767	-6.468788	0.12865086	DPPA3	developmental pluripotency associated 3
8004784	5.71e-01	3.90e-01	0.8644856	-6.468952	0.10892521	ALOX15B	arachidonate 15-lipoxygenase, type B
8112582	5.71e-01	3.90e-01	0.8643905	-6.469034	0.19196073		
7895527	5.71e-01	3.90e-01	-0.8642601	-6.469146	-0.21020966		
8144866	5.71e-01	3.91e-01	-0.8642091	-6.46919	-0.07825856	NAT2	N-acetyltransferase 2
8171216	5.71e-01	3.91e-01	0.8641577	-6.469234	0.10662244	VCX3B///VCY1B///VCX3A///VCX2///VCX///VCY	variable charge, X-linked 3B///variable charge, Y-linked 1B///variable charge, X-linked 3A///variable charge, X-linked 2///variable charge, X-linked///variable charge, Y-linked
7894225	5.71e-01	3.91e-01	-0.8640479	-6.469328	-0.22400517		
8015247	5.71e-01	3.91e-01	0.8639433	-6.469417	0.15607079	KRTAP4-1	keratin associated protein 4-1
8081997	5.71e-01	3.91e-01	0.8639227	-6.469435	0.06688305	FBXO40	F-box protein 40
8177201	5.71e-01	3.91e-01	0.8638885	-6.469464	0.05141956	HSFY2///HSFY1	heat shock transcription factor, Y-linked 2///heat shock transcription factor, Y-linked 1
8030092	5.71e-01	3.91e-01	0.8637551	-6.469579	0.1238108	SEC1P	secretory blood group 1, pseudogene
8086689	5.71e-01	3.91e-01	0.8637259	-6.469604	0.11932661	MYL3	myosin light chain 3
7928907	5.71e-01	3.91e-01	-0.8635748	-6.469733	-0.4692325		
8008736	5.71e-01	3.91e-01	-0.8635689	-6.469738	-0.07866381	LPO	lactoperoxidase
8174731	5.71e-01	3.91e-01	0.8631914	-6.470062	0.10323427	RNF113A	ring finger protein 113A
8006433	5.71e-01	3.91e-01	-0.8631794	-6.470072	-0.28074884	CCL2///CCL2	C-C motif chemokine ligand 2///C-C motif chemokine ligand 2
8144931	5.71e-01	3.91e-01	-0.8631549	-6.470093	-0.30525112	ATP6V1B2	ATPase H+ transporting V1 subunit B2
8002891	5.71e-01	3.91e-01	0.8629896	-6.470235	0.12301531	CHST5	carbohydrate sulfotransferase 5
8180373	5.71e-01	3.91e-01	-0.8629547	-6.470265	-0.18215394	SUMO1	small ubiquitin-like modifier 1
8073924	5.71e-01	3.91e-01	0.8629521	-6.470267	0.09651762		
7948035	5.72e-01	3.91e-01	0.862706	-6.470478	0.12571718		
7905918	5.72e-01	3.91e-01	0.8626964	-6.470486	0.10390609	EFNA3	ephrin A3
8093494	5.72e-01	3.91e-01	0.8626731	-6.470506	0.20392993	CRIPAK	cysteine rich PAK1 inhibitor
7977216	5.72e-01	3.91e-01	0.8626527	-6.470523	0.12405367	KIF26A	kinesin family member 26A
8074108	5.72e-01	3.91e-01	0.8625796	-6.470586	0.09517226	MAPK8IP2	mitogen-activated protein kinase 8 interacting protein 2
8140249	5.72e-01	3.91e-01	0.862438	-6.470707	0.16533959	GATSL2///GATS	GATS protein like 2///GATS, stromal antigen 3 opposite strand
7961767	5.72e-01	3.91e-01	0.8624352	-6.470709	0.10213339	C2CD5	C2 calcium dependent domain containing 5
7943176	5.72e-01	3.92e-01	-0.8623312	-6.470798	-0.14455402	MED17	mediator complex subunit 17
7929497	5.72e-01	3.92e-01	-0.8622498	-6.470868	-0.07502172	ACSM6	acyl-CoA synthetase medium-chain family member 6
7968056	5.72e-01	3.92e-01	-0.862063	-6.471028	-0.10403877	TPTE2P6	transmembrane phosphoinositide 3-phosphatase and tensin homolog 2 pseudogene 6
8158902	5.72e-01	3.92e-01	-0.8620253	-6.47106	-0.11560701	CFAP77	cilia and flagella associated protein 77
8083053	5.72e-01	3.92e-01	0.8619242	-6.471147	0.08052763	TRIM42	tripartite motif containing 42
7895920	5.72e-01	3.92e-01	-0.8618579	-6.471203	-0.06007551		
8075705	5.72e-01	3.92e-01	0.8618262	-6.47123	0.17951423		
7986945	5.72e-01	3.92e-01	0.8617377	-6.471306	0.34184981		
8005289	5.72e-01	3.92e-01	0.8616247	-6.471403	0.10036891	DRC3	dynein regulatory complex subunit 3
7892704	5.72e-01	3.92e-01	-0.8616155	-6.471411	-0.07290671		
8084124	5.72e-01	3.92e-01	0.8615169	-6.471495	0.0549062		
8057613	5.72e-01	3.92e-01	0.8614828	-6.471524	0.11556443		
7933075	5.72e-01	3.92e-01	-0.8613605	-6.471629	-0.11184535	FZD8	frizzled class receptor 8
8152115	5.72e-01	3.92e-01	0.8613403	-6.471646	0.09840305		
8046836	5.72e-01	3.92e-01	0.8612992	-6.471681	0.05217401	FSIP2	fibrous sheath interacting protein 2
8156573	5.72e-01	3.92e-01	0.8612702	-6.471706	0.07106947	MIR24-1///C9orf3	microRNA 24-1///chromosome 9 open reading frame 3
8034827	5.72e-01	3.92e-01	0.8611527	-6.471806	0.15399012	GIPC1	GIPC PDZ domain containing family member 1
8140220	5.72e-01	3.92e-01	-0.8609831	-6.471951	-0.20436483	RCC1L	RCC1 like
8112196	5.72e-01	3.92e-01	0.8609478	-6.471981	0.058196		
8043022	5.72e-01	3.92e-01	0.8609102	-6.472013	0.08244224		
7896549	5.72e-01	3.92e-01	0.8608424	-6.472071	0.14674523		
8004221	5.72e-01	3.92e-01	0.8607637	-6.472139	0.11893141	ALOX12	arachidonate 12-lipoxygenase, 12S type
7980425	5.72e-01	3.92e-01	0.8607254	-6.472171	0.08709596	ISM2	isthmin 2
7893437	5.72e-01	3.92e-01	-0.8607091	-6.472185	-0.39956883		
8149485	5.72e-01	3.92e-01	-0.8606676	-6.472221	-0.07630311	MTMR7	myotubularin related protein 7
7909027	5.73e-01	3.93e-01	0.8605202	-6.472347	0.08967926	NFASC	neurofascin
7895121	5.73e-01	3.93e-01	-0.8603281	-6.472511	-0.34711183		
8118319	5.73e-01	3.93e-01	0.8600106	-6.472782	0.35364885		
8167951	5.73e-01	3.93e-01	0.8599591	-6.472826	0.07998274		
7894302	5.73e-01	3.93e-01	0.8595365	-6.473186	0.1696884		
8032312	5.73e-01	3.93e-01	-0.8595321	-6.47319	-0.1163989	ATP8B3	ATPase phospholipid transporting 8B3
8092905	5.73e-01	3.93e-01	-0.859408	-6.473296	-0.1633269	LSG1	large 60S subunit nuclear export GTPase 1
7916412	5.73e-01	3.93e-01	0.8592732	-6.473411	0.12852185	FAM151A	family with sequence similarity 151 member A
8099668	5.73e-01	3.93e-01	-0.8591345	-6.473529	-0.12363005		
8121727	5.74e-01	3.93e-01	0.8590441	-6.473606	0.0943839	BRD7P3	bromodomain containing 7 pseudogene 3
8103494	5.74e-01	3.93e-01	0.8589963	-6.473647	0.07411915	NPY1R///NPY1R	neuropeptide Y receptor Y1///neuropeptide Y receptor Y1
8173041	5.74e-01	3.93e-01	-0.8589268	-6.473706	-0.18833	FAM120C	family with sequence similarity 120C
8166469	5.74e-01	3.93e-01	-0.8588019	-6.473813	-0.39911829	SAT1	spermidine/spermine N1-acetyltransferase 1
7918973	5.74e-01	3.94e-01	-0.8587053	-6.473895	-0.0676309	SPAG17	sperm associated antigen 17
7981383	5.74e-01	3.94e-01	0.8586783	-6.473918	0.16702248		
8008511	5.74e-01	3.94e-01	0.8586608	-6.473933	0.10078081	WFIKKN2	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2
8065230	5.74e-01	3.94e-01	0.858582	-6.474	0.24435066	RBBP9	RB binding protein 9, serine hydrolase
8150375	5.74e-01	3.94e-01	0.8585548	-6.474023	0.07772817	ADAM3A	ADAM metallopeptidase domain 3A (pseudogene)
8147501	5.74e-01	3.94e-01	-0.8585271	-6.474047	-0.07332654		
7950524	5.74e-01	3.94e-01	0.8583797	-6.474172	0.09284521	MAP6	microtubule associated protein 6
7964466	5.74e-01	3.94e-01	-0.8583407	-6.474206	-0.10881445	DCTN2	dynactin subunit 2
8100428	5.74e-01	3.94e-01	0.8582855	-6.474253	0.30360358	CLOCK	clock circadian regulator
7895838	5.74e-01	3.94e-01	0.858284	-6.474254	0.15112081		
7898739	5.74e-01	3.94e-01	-0.8582161	-6.474312	-0.18351134	CDC42	cell division cycle 42
7940323	5.74e-01	3.94e-01	0.858125	-6.474389	0.08115469	MS4A8	membrane spanning 4-domains A8
8161857	5.74e-01	3.94e-01	-0.8580453	-6.474457	-0.12060704	RFK	riboflavin kinase
7916274	5.74e-01	3.94e-01	-0.8579623	-6.474528	-0.18759955	MAGOH	mago homolog, exon junction complex core component
8039210	5.74e-01	3.94e-01	0.8579204	-6.474564	0.04791729		
8016324	5.74e-01	3.94e-01	0.8578772	-6.4746	0.13414077	CDC27	cell division cycle 27
7981718	5.74e-01	3.94e-01	-0.8578211	-6.474648	-0.70717181	SCFV///IGHM///SCFV///IGHV3-30	single-chain Fv fragment///immunoglobulin heavy constant mu///single-chain Fv fragment///immunoglobulin heavy variable 3-30
8132964	5.74e-01	3.94e-01	-0.8577738	-6.474688	-0.260489	SUMF2	sulfatase modifying factor 2
7965384	5.74e-01	3.94e-01	0.8577477	-6.474711	0.07055266	CCER1	coiled-coil glutamate rich protein 1
8005951	5.74e-01	3.94e-01	-0.857667	-6.474779	-0.33284089	SNORD42B///CEP164	small nucleolar RNA, C/D box 42B///centrosomal protein 164
8148968	5.74e-01	3.94e-01	0.8573933	-6.475012	0.10041121	FAM87A	family with sequence similarity 87 member A
8177478	5.74e-01	3.94e-01	-0.8573346	-6.475062	-0.26943919	RAD17	RAD17 checkpoint clamp loader component
8125870	5.74e-01	3.94e-01	-0.8573011	-6.475091	-0.09401698	TCP11	t-complex 11
7895564	5.74e-01	3.94e-01	0.8572835	-6.475106	0.11090229		
7964625	5.74e-01	3.94e-01	0.8570738	-6.475284	0.04360526		
8108713	5.74e-01	3.94e-01	-0.8569722	-6.475371	-0.08734032	PCDHB8	protocadherin beta 8
7894469	5.74e-01	3.94e-01	-0.856946	-6.475393	-0.26529983		
7953442	5.75e-01	3.95e-01	-0.856727	-6.475579	-0.28858816	GPR162	G protein-coupled receptor 162
7918606	5.75e-01	3.95e-01	0.8567059	-6.475597	0.14923141	PPM1J	protein phosphatase, Mg2+/Mn2+ dependent 1J
8083061	5.75e-01	3.95e-01	0.8566017	-6.475686	0.1021133		
8103559	5.75e-01	3.95e-01	0.8565718	-6.475711	0.09328236		
7894506	5.75e-01	3.95e-01	0.8565078	-6.475765	0.19290302		
8088491	5.75e-01	3.95e-01	0.8563655	-6.475886	0.08009308	CADPS	calcium dependent secretion activator
8007259	5.75e-01	3.95e-01	0.8563	-6.475942	0.10478582		
8046408	5.75e-01	3.95e-01	0.8561574	-6.476063	0.19501646	PDK1	pyruvate dehydrogenase kinase 1
7893293	5.75e-01	3.95e-01	-0.8561133	-6.476101	-0.07228473		
7894822	5.75e-01	3.95e-01	0.8560546	-6.476151	0.14967284		
7915277	5.75e-01	3.95e-01	0.8560198	-6.47618	0.24285424	MYCL	v-myc avian myelocytomatosis viral oncogene lung carcinoma derived homolog
7940431	5.75e-01	3.95e-01	-0.8558668	-6.47631	-0.23769734	PGA4///PGA3///PGA5	pepsinogen 4, group I (pepsinogen A)///pepsinogen 3, group I (pepsinogen A)///pepsinogen 5, group I (pepsinogen A)
7917604	5.75e-01	3.95e-01	-0.855771	-6.476392	-0.20548341	ZNF644	zinc finger protein 644
8047778	5.75e-01	3.95e-01	-0.8557198	-6.476435	-0.20604312	SNORD51	small nucleolar RNA, C/D box 51
8054004	5.75e-01	3.95e-01	-0.8556663	-6.47648	-0.27257875	SEMA4C	semaphorin 4C
7942779	5.75e-01	3.95e-01	0.855608	-6.47653	0.18011638		
8037246	5.75e-01	3.95e-01	-0.8555344	-6.476592	-0.1118325	PSG6	pregnancy specific beta-1-glycoprotein 6
8045028	5.75e-01	3.95e-01	0.8554822	-6.476637	0.05111391		
8138689	5.75e-01	3.95e-01	-0.8554268	-6.476684	-0.42756885	SKAP2	src kinase associated phosphoprotein 2
8083246	5.75e-01	3.95e-01	-0.8554017	-6.476705	-0.06009858	CPB1	carboxypeptidase B1
7987066	5.75e-01	3.95e-01	0.8553391	-6.476758	0.27778004		
8096457	5.75e-01	3.95e-01	0.8552238	-6.476856	0.13459842		
8070257	5.75e-01	3.95e-01	-0.8552133	-6.476865	-0.15702367	PIGP	phosphatidylinositol glycan anchor biosynthesis class P
7893189	5.75e-01	3.95e-01	-0.8551841	-6.47689	-0.04460656		
7896274	5.75e-01	3.96e-01	-0.8550402	-6.477012	-0.30264798		
7892597	5.75e-01	3.96e-01	0.8547118	-6.477291	0.20337413		
